,enterprise_id,year_id,years,market_cap,enterprise_value,month_end_stock_price,net_cash_per_share,net_current_asset_value,net-net_working_capital,intrinsic_value:_projected_fcf,median_ps_value,peter_lynch_fair_value,graham_number,earnings_power_value_(epv),altman_z-score,piotroski_f-score,beneish_m-score,scaled_net_operating_assets,sloan_ratio_%,current_ratio,quick_ratio,cash_ratio,interest_coverage,highest_stock_price,lowest_stock_price,shares_buyback_ratio_%,buyback_yield_%,yoy_rev._per_sh._growth,yoy_eps_growth,yoy_ebitda_growth_(%),5-year_ebitda_growth_rate_(per_share),shares_outstanding_(basic_average),shares_outstanding_(eop),beta,number_of_shareholders,number_of_employees,forex_rate
2115,81,22,2022,160943.465,191425.465,251.93,-75.7,-71.71,-73.19,103.6,148.8,75.89,67.5,39.07,3.97,7.0,-2.35,0.715,0.31,0.62,0.51,0.18,8.07,251.93,194.33,4.84,4.53,15.66,26.27,18.78,7.82,653.8,638.842,1.27,29397,32124,1.0
2116,81,23,2023,126808.219,160746.219,207.07,-85.35,-80.56,-82.43,117.15,194.02,87.79,67.17,24.79,3.56,7.0,-2.54,0.726,1.69,0.72,0.58,0.18,7.8,276.69,186.45,4.14,4.95,19.83,12.66,11.65,8.17,622.7,612.393,1.13,28959,33179,1.0
2117,82,99,1999,0.0,0.0,0.0,-7.45,-4.03,-5.45,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.477,2.81,1.46,1.36,0.44,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1094.969,1108.917,0.0,0,328000,1.0
2118,82,0,2000,75989.7,74209.7,69.0,-5.77,-0.33,-3.61,0.0,0.0,0.0,20.2,0.0,6.27,,0.0,0.627,7.6,2.43,2.43,1.0,,73.5,63.13,0.69,-6.21,5.53,-50.96,24.27,0.0,1117.722,1101.3,0.0,0,344000,1.0
2119,82,1,2001,66731.119,68383.119,58.81,-8.79,-4.23,-6.05,0.0,0.0,0.0,20.73,0.0,6.23,3.0,-2.25,0.494,4.93,1.58,1.58,0.43,,69.06,50.06,-3.03,8.06,6.55,224.68,-13.58,0.0,1155.118,1134.69,0.0,0,359000,1.0
2120,82,2,2002,61023.105,64573.105,54.5,-11.41,-6.07,-8.2,0.0,0.0,0.0,20.37,0.0,5.02,7.0,-2.65,0.637,3.58,1.59,1.59,0.34,,61.9,47.95,1.32,2.93,5.6,-16.0,319.35,0.0,1126.291,1119.69,0.0,0,371000,1.0
2121,82,3,2003,70775.76,72363.76,63.08,-9.7,-4.6,-7.19,0.0,0.0,0.0,22.55,0.0,5.68,7.0,-3.09,0.57,-1.18,1.57,1.57,0.54,,67.0,54.46,-0.21,0.69,4.05,33.81,18.22,0.0,1120.423,1122.0,0.39,0,360000,1.0
2122,82,4,2004,84166.95,84037.95,74.55,-9.68,-4.36,-7.02,0.0,0.0,0.0,25.45,0.5,5.86,7.0,-2.74,0.559,3.58,1.77,1.77,0.7,,74.81,53.18,-0.62,0.29,6.69,-9.25,-148.8,0.0,1127.626,1129.0,0.41,0,355000,1.0
2123,82,5,2005,96227.96,95478.96,85.46,-10.16,-3.59,-6.73,28.44,0.0,0.0,28.85,-0.14,5.98,7.0,-2.63,0.526,4.97,1.94,1.94,0.8,,87.53,67.98,0.27,1.16,9.15,14.9,-82.11,0.0,1129.831,1126.0,0.29,0,384000,1.0
2124,82,6,2006,82439.55,83378.55,75.15,-13.69,-6.69,-9.77,37.33,0.0,0.0,30.9,14.15,5.36,8.0,-2.51,0.54,-2.71,1.65,1.65,0.47,,85.0,66.86,2.58,2.81,18.72,18.43,291.6,0.0,1112.069,1097.0,1.3,0,407000,1.0
2125,82,7,2007,80228.6,82361.6,74.98,-14.71,-7.8,-10.65,39.9,0.0,0.0,31.34,5.18,5.64,8.0,-2.84,0.504,2.87,1.4,1.4,0.3,31.45,83.35,65.92,2.46,2.86,14.36,11.24,11.39,0.0,1085.0,1070.0,1.33,0,428000,1.0
2126,82,8,2008,73619.52,82033.52,70.72,-23.3,-14.5,-18.92,35.08,0.0,0.0,7.33,1.72,3.54,5.0,-2.49,0.62,3.73,1.2,1.2,0.26,2.35,78.37,69.26,2.71,3.35,7.07,-90.67,-70.71,0.0,1057.0,1041.0,0.8,188973,425300,1.0
2127,82,9,2009,54908.415,63730.415,55.16,-24.16,-16.33,-19.98,37.58,0.0,0.0,16.74,26.56,4.08,6.0,-3.62,0.4,-7.04,1.13,1.13,0.13,12.18,74.73,44.68,4.38,6.19,7.77,716.67,212.29,0.0,1016.0,995.439,0.48,376885,426000,1.0
2128,82,10,2010,57140.52,64627.52,57.37,-22.24,-15.04,-18.2,34.99,96.7,0.0,15.44,48.62,3.91,7.0,-3.0,0.474,-5.91,1.49,1.49,0.34,8.54,59.29,38.3,-0.06,0.72,-10.44,-27.21,-22.18,0.0,998.0,996.0,0.76,385033,408000,1.0
2129,82,11,2011,71926.78,78759.78,72.58,-21.73,-14.18,-17.47,31.83,99.73,0.0,20.01,48.61,4.36,7.0,-0.93,0.465,0.47,1.96,1.96,0.69,15.94,73.76,56.15,0.5,0.83,9.49,55.61,33.92,-10.88,994.0,991.0,0.87,385845,400600,1.0
2130,82,12,2012,70481.97,77407.97,73.19,-24.29,-15.97,-19.25,34.58,91.26,42.34,19.68,62.41,4.25,7.0,-2.81,0.416,-2.11,1.89,1.83,0.66,17.47,76.47,61.7,2.83,3.37,8.48,15.32,7.61,11.11,981.0,963.0,1.03,175479,398000,1.0
2131,82,13,2013,70264.69,75290.69,73.73,-27.58,-19.54,-22.57,37.21,86.65,87.94,5.99,58.03,3.25,5.0,-2.64,0.279,-13.06,1.86,1.81,0.94,3.42,81.11,70.02,1.04,1.88,4.24,-78.39,-58.29,22.33,960.0,953.0,0.87,174849,399000,1.0
2132,82,14,2014,96988.84,102629.84,105.08,-26.54,-17.72,-21.03,41.85,89.19,0.0,19.83,52.03,4.61,8.0,-3.07,0.312,-2.26,1.88,1.82,0.74,18.51,105.08,76.14,3.15,3.45,4.69,455.42,182.75,-4.01,940.0,923.0,0.81,174032,395000,1.0
2133,82,15,2015,100608.85,108121.85,111.17,-33.17,-24.4,-27.46,46.71,96.14,0.0,0.0,40.7,4.24,6.0,-2.6,0.267,0.3,1.3,1.26,0.38,14.07,112.45,93.62,1.95,2.41,7.77,-28.85,-20.49,0.6,916.0,905.0,0.89,171343,435000,1.0
2134,82,16,2016,85259.78,94888.78,96.23,-35.12,-25.55,-28.91,48.62,97.36,0.0,0.0,28.81,3.91,7.0,-2.87,0.341,7.11,1.23,1.21,0.44,22.49,114.25,94.46,2.1,2.88,2.22,63.11,44.08,4.62,901.0,886.0,1.02,172536,444000,1.0
2135,82,17,2017,99548.79,111080.79,114.64,-40.77,-30.08,-33.93,47.45,104.97,84.69,0.0,15.71,3.7,4.0,-2.39,0.312,-1.21,1.18,1.15,0.39,20.18,120.16,88.7,1.99,2.44,7.83,-27.85,-19.2,14.75,883.0,868.36,1.0,172539,434000,1.0
2136,82,18,2018,102349.85,122599.85,119.15,-47.16,-33.6,-39.27,36.66,114.77,117.64,0.0,10.62,3.64,6.0,-2.0,0.526,18.42,1.22,1.19,0.32,16.62,123.72,102.87,1.08,1.53,9.56,45.34,29.53,21.2,871.0,859.0,0.81,172896,454000,1.0
2137,82,19,2019,83680.74,101397.74,97.53,-48.9,-35.88,-40.83,42.98,124.48,0.0,0.0,7.76,3.22,5.0,-3.18,0.455,-3.18,1.15,1.12,0.36,11.61,134.09,89.89,0.12,0.92,8.54,-1.78,-10.02,4.79,866.0,858.0,1.36,174802,481000,1.0
2138,82,20,2020,100320.42,122762.42,117.06,-57.0,-43.74,-48.34,38.07,128.41,0.0,0.0,0.45,3.0,5.0,-2.79,0.514,3.22,1.11,1.08,0.37,11.94,124.3,92.92,0.12,0.78,3.23,-7.26,-1.77,3.89,864.0,857.0,1.4,175110,495000,1.0
2139,82,21,2021,145598.64,167048.64,168.4,-64.12,-48.04,-54.43,37.68,147.92,0.0,0.0,1.82,3.12,5.0,-2.71,0.382,-6.14,1.19,1.15,0.37,10.96,176.54,86.17,-0.89,-0.04,13.95,-69.86,-39.62,-2.87,867.0,864.6,1.03,178745,543000,1.0
2140,82,22,2022,186411.498,201362.498,214.34,-51.23,-34.75,-40.01,62.25,172.76,82.24,47.31,15.22,4.71,8.0,-2.83,0.468,2.45,1.42,1.38,0.6,18.46,218.07,155.0,-0.59,0.13,14.04,853.25,282.97,7.46,874.0,869.7,0.98,180279,534000,1.0
2141,82,23,2023,149293.792,165236.792,173.84,-50.94,-33.91,-39.43,78.49,182.4,188.56,60.75,27.49,4.37,6.0,-2.64,0.515,6.91,1.22,1.18,0.42,18.6,232.11,159.14,1.25,2.17,3.49,-10.08,-7.22,15.31,871.0,858.8,1.01,182292,536000,1.0
2142,84,94,1994,23172.113,32909.513,26.56,-24.27,-20.0,-24.13,17.16,0.0,0.0,13.14,-5.87,1.4,7.0,-2.74,0.639,0.36,0.63,0.59,0.02,,30.32,22.31,-0.52,-0.15,0.97,-126.75,6.68,0.0,868.647,872.444,0.58,0,73600,1.0
2143,84,95,1995,19462.619,28298.019,22.31,-20.59,-16.51,-20.53,17.04,21.14,0.0,14.95,-3.46,1.5,6.0,-3.67,0.505,-11.69,0.68,0.63,0.03,,26.28,21.97,0.01,0.01,5.18,107.14,1.17,0.0,876.803,872.372,0.88,0,72300,1.0
2144,84,96,1996,26166.904,34147.504,29.98,-19.61,-15.58,-19.53,21.07,44.84,0.0,16.43,-4.07,2.7,7.0,-3.62,0.604,-5.91,0.72,0.7,0.07,,30.77,21.8,-0.05,-3.66,103.41,-333.33,96.1,3.7,872.857,872.812,0.67,0,61800,1.0
2145,84,97,1997,25416.462,45496.462,29.03,-45.68,-36.47,-45.57,38.57,32.4,31.33,26.25,-15.74,1.03,6.0,-0.92,1.368,4.11,0.82,0.77,0.02,,33.29,24.72,-0.31,-0.83,-3.72,3228.57,-1.67,15.95,934.258,875.524,0.58,0,62600,1.0
2146,84,98,1998,63366.48,83763.38,40.8,-26.17,-20.72,-26.13,22.98,37.37,34.07,17.33,-1.43,1.68,4.0,-2.88,0.622,1.73,0.66,0.62,0.02,,40.8,25.84,-77.39,0.24,-37.31,-28.31,-40.86,21.27,1553.734,1553.1,0.78,0,141089,1.0
2147,84,99,1999,76320.572,97248.572,48.42,-26.44,-20.96,-23.27,23.12,29.38,23.59,19.21,-10.02,1.98,6.0,-3.58,0.629,0.36,0.86,0.81,0.02,,53.58,36.88,-1.49,-0.01,3.59,18.47,45.32,11.92,1553.0,1576.22,0.65,0,140000,1.0
2148,84,0,2000,85707.936,132021.936,55.2,-53.7,-42.8,-47.47,16.85,31.7,16.94,26.3,-15.16,1.4,5.0,-1.57,1.318,7.68,0.67,0.63,0.1,,62.32,45.73,1.49,1.02,4.76,59.68,-14.57,6.07,2739.0,1552.68,0.61,0,145000,1.0
2149,84,1,2001,121525.022,210857.022,44.95,-47.27,-39.96,-43.03,17.08,37.16,0.0,0.0,-27.03,1.46,5.0,-2.1,1.098,7.3,0.65,0.59,0.07,,58.45,35.92,-74.12,1.41,12.91,45.12,4.7,-4.77,2715.899,2703.56,0.6,0,260000,1.0
2150,84,2,2002,115644.032,199149.032,42.56,-49.79,-42.35,-45.49,16.03,40.49,0.0,0.0,-29.72,1.04,5.0,-3.05,0.704,1.28,0.61,0.56,0.08,3.61,51.26,41.25,-0.5,-0.42,3.28,-96.75,-19.96,-4.72,2710.0,2717.2,0.59,0,247000,1.0
2151,84,3,2003,95415.855,169278.855,34.75,-47.85,-41.07,-44.17,18.14,40.24,0.0,0.0,-28.06,1.11,7.0,-3.02,0.623,-6.7,0.79,0.74,0.12,3.88,45.48,24.61,-1.05,-0.96,-1.61,964.29,16.29,-4.02,2729.0,2745.78,1.13,0,229500,1.0
2152,84,4,2004,87073.73,153960.73,31.46,-46.85,-41.05,-43.95,22.85,38.1,0.0,0.0,-21.37,1.04,5.0,-3.24,0.599,-4.31,0.71,0.66,0.11,2.6,39.52,28.25,-0.8,-0.96,-0.92,-24.83,-6.81,-7.39,2756.0,2767.76,1.14,0,203100,1.0
2153,84,5,2005,100632.647,160405.647,36.33,-44.71,-39.32,-41.78,28.4,35.75,0.0,0.0,-17.68,1.27,7.0,-2.84,0.586,-2.18,0.84,0.78,0.2,4.65,37.86,30.6,-0.08,0.05,-2.51,149.11,15.42,-4.53,2770.0,2769.96,1.45,0,210000,1.0
2154,84,6,2006,74639.704,136423.704,27.01,-45.43,-39.49,-42.84,30.96,35.87,0.0,0.0,-14.76,1.16,6.0,-3.0,0.611,2.3,0.72,0.67,0.11,5.66,36.31,26.18,0.24,0.31,6.26,-5.02,4.53,1.76,2766.0,2763.41,0.79,0,217000,1.0
2155,84,7,2007,100912.937,159957.937,34.66,-46.24,-40.44,-43.17,35.18,43.34,11.01,0.0,-7.7,1.29,5.0,-2.64,0.64,-1.21,0.7,0.65,0.18,5.69,34.83,27.24,-5.36,1.51,21.62,-20.0,2.56,6.05,2912.0,2911.51,0.65,0,242000,1.0
2156,84,8,2008,116971.501,177019.501,40.66,-46.22,-40.91,-42.86,42.46,46.5,10.62,0.0,-8.75,1.53,6.0,-2.91,0.586,-2.79,0.76,0.69,0.14,8.52,42.87,33.2,1.19,1.34,7.31,-10.38,7.03,5.63,2898.0,2876.82,1.15,836237,235000,1.0
2157,84,9,2009,94043.561,172903.561,31.69,-50.67,-45.35,-47.36,44.67,46.07,0.0,0.0,-15.01,1.13,6.0,-3.37,0.645,0.9,1.01,0.93,0.4,1.44,40.43,23.45,-3.16,1.44,6.09,-140.53,-40.14,4.19,2849.0,2967.61,0.71,0,223900,1.0
2158,84,10,2010,91906.882,194424.882,30.97,-61.67,-55.19,-58.26,49.63,49.39,0.0,0.0,-18.23,1.11,5.0,-2.86,0.711,-1.47,0.75,0.7,0.09,5.15,32.39,24.48,0.0,0.0,11.05,323.38,84.0,-3.2,2841.0,2967.61,0.57,773417,222900,1.0
2159,84,11,2011,101150.776,195074.776,35.78,-61.63,-56.27,-58.3,52.84,46.98,0.0,0.0,-24.26,1.15,4.0,-3.19,0.584,-7.16,0.73,0.69,0.24,5.8,35.78,25.18,4.74,0.0,-0.87,-47.67,-4.4,-0.53,2830.0,2827.02,0.61,738059,194400,1.0
2160,84,12,2012,113700.882,204836.882,40.12,-63.7,-57.71,-60.42,52.26,46.24,0.0,0.0,-21.46,1.15,7.0,-3.08,0.578,-4.39,1.01,0.98,0.45,4.56,40.12,33.12,-0.25,-0.21,3.82,-5.56,-5.91,2.92,2833.0,2834.02,0.53,705202,193900,1.0
2161,84,13,2013,123690.324,224490.324,43.27,-65.94,-59.76,-62.46,49.38,45.59,10.96,0.0,-24.34,1.17,5.0,-3.02,0.581,-4.49,0.79,0.75,0.13,5.12,47.26,36.8,-0.87,-0.25,3.64,-63.53,-3.72,5.05,2853.0,2858.57,0.44,614409,183400,1.0
2162,84,14,2014,140638.68,236680.68,49.14,-63.29,-57.4,-59.85,59.34,47.19,33.18,0.0,-9.26,1.5,7.0,-3.09,0.599,-4.56,2.62,2.59,2.0,11.99,53.91,41.51,-0.12,0.05,3.63,1190.32,67.13,11.44,2866.0,2862.0,0.07,585931,176800,1.0
2163,84,15,2015,194369.029,297865.029,46.78,-50.34,-45.93,-47.68,36.23,36.01,0.0,0.0,-22.14,1.39,3.0,-2.92,0.422,-2.21,1.05,1.01,0.4,3.99,51.97,45.42,-45.18,-0.02,-23.9,-39.5,-45.4,4.49,3974.0,4154.96,0.11,664218,177300,1.0
2164,84,16,2016,188262.38,294585.38,46.22,-54.73,-50.43,-52.1,36.88,36.07,0.0,0.0,-9.92,1.49,7.0,-2.78,0.528,3.64,0.64,0.6,0.14,6.72,50.55,42.84,1.97,2.71,0.74,80.58,30.27,-1.1,4085.0,4073.18,0.67,602700,177700,1.0
2165,84,17,2017,217613.178,324319.178,53.38,-53.67,-47.9,-50.3,33.19,34.69,0.0,0.0,-5.75,1.52,5.0,-2.26,0.529,0.54,0.87,0.83,0.09,6.91,56.53,44.15,-0.09,0.0,-4.12,-26.54,-15.9,-1.45,4080.0,4076.68,0.58,690741,160900,1.0
2166,84,18,2018,215926.876,332533.876,52.93,-51.96,-45.14,-47.51,35.28,34.71,0.0,0.0,20.06,1.6,5.0,-1.99,0.654,9.43,0.91,0.87,0.06,6.17,54.64,42.89,-0.07,0.0,-0.03,129.28,2.33,-3.63,4084.0,4079.48,0.7,659979,155400,1.0
2167,84,19,2019,232302.727,344185.727,56.22,-50.57,-42.85,-45.85,37.58,38.59,0.0,0.0,20.59,1.68,5.0,-2.72,0.642,-0.33,0.91,0.88,0.07,5.56,60.65,46.29,-1.29,0.0,2.75,-48.91,-2.03,-6.38,4128.0,4132.03,0.42,630756,144500,1.0
2168,84,20,2020,253939.962,385928.962,61.4,-55.06,-46.63,-50.28,38.95,44.98,0.0,0.0,23.33,1.65,6.0,-2.7,0.73,0.38,0.84,0.8,0.06,6.46,62.07,53.28,-0.09,0.0,0.57,23.67,5.26,1.55,4138.0,4135.83,0.4,605414,135000,1.0
2169,84,21,2021,243115.138,372921.138,58.75,-54.73,-46.89,-50.18,41.62,47.3,0.0,0.0,27.78,1.61,5.0,-2.93,0.678,-0.14,1.38,1.33,0.56,6.78,61.74,49.94,-0.06,0.0,-2.76,-7.53,1.73,-1.5,4140.0,4138.13,0.43,510654,132200,1.0
2170,84,22,2022,218117.688,394536.688,51.96,-67.15,-59.1,-62.53,30.41,50.96,0.0,0.0,-5.75,1.36,4.0,-2.58,0.816,13.55,0.78,0.71,0.06,9.31,59.52,49.77,-1.44,0.0,3.95,23.72,9.09,2.09,4148.0,4197.8,0.45,484764,118400,1.0
2171,84,23,2023,165474.484,340519.484,39.4,-68.08,-59.69,-63.42,31.66,51.8,0.0,0.0,-30.02,1.25,4.0,-2.65,0.726,3.37,0.75,0.71,0.05,8.43,55.11,35.35,-0.05,0.0,1.1,-4.89,-1.54,2.78,4202.0,4199.86,0.36,462587,117100,1.0
2172,83,5,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.39,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2752.0,2848.0,0.0,0,0,1.0
2173,83,6,2006,0.0,0.0,0.0,-0.51,-0.28,-0.45,0.0,0.0,0.0,0.83,0.0,1.65,,0.0,0.0,9.53,1.14,1.14,0.67,8.4,0.0,0.0,0.0,0.0,10.58,25.98,37.8,0.0,2752.0,2848.0,0.0,0,0,1.0
2174,83,7,2007,0.0,0.0,0.0,-1.36,-0.84,-1.29,0.0,0.0,0.0,0.0,0.0,-0.58,,0.0,-0.487,-25.47,0.76,0.76,0.31,14.92,0.0,0.0,0.0,0.0,21.74,-344.38,-222.42,0.0,2752.0,2848.0,0.0,0,5479,1.0
2175,83,8,2008,51841.862,46613.862,15.35,-2.18,-0.45,-2.11,0.0,0.0,0.0,1.94,0.0,2.91,5.0,1.37,3.884,-0.8,1.56,1.56,0.74,18.9,22.13,14.13,-18.59,-10.91,61.59,161.38,234.46,0.0,2672.0,3377.32,0.0,295,5765,1.0
2176,83,9,2009,48339.936,43667.936,17.28,-1.56,0.05,-1.44,0.0,0.0,0.0,3.32,0.0,4.1,6.0,-2.37,0.529,-0.11,2.08,2.08,1.07,30.78,18.6,10.61,17.17,5.47,11.79,222.92,156.27,0.0,2940.0,2797.45,0.0,3708,5700,1.0
2177,83,10,2010,51131.567,47127.567,18.57,-1.58,0.12,-1.45,0.0,0.0,0.0,4.09,6.96,4.73,8.0,-2.49,0.651,6.52,2.5,2.5,1.16,63.11,24.15,16.37,1.57,1.96,19.86,29.42,13.78,0.0,2788.0,2753.45,0.0,3665,6800,1.0
2178,83,11,2011,57034.874,53636.874,21.43,-1.85,0.33,-1.69,11.47,0.0,0.0,5.93,10.07,5.38,9.0,-2.3,0.69,5.98,2.66,2.66,0.98,170.72,23.21,16.73,3.34,3.55,19.1,28.61,25.02,0.0,2728.0,2661.45,0.54,3401,7500,1.0
2179,83,12,2012,89210.597,86393.597,33.57,-3.6,-0.22,-3.4,18.32,0.0,0.0,7.71,13.64,5.15,6.0,-2.46,0.714,-1.13,1.48,1.48,0.35,,33.75,21.07,0.15,0.8,18.28,-38.76,19.12,0.0,2664.0,2657.45,0.81,3184,8500,1.0
2180,83,13,2013,121048.241,116793.241,47.78,-1.91,-0.5,-1.68,20.71,0.0,47.4,8.05,17.25,9.41,7.0,-1.83,0.565,8.68,1.8,1.8,0.98,,49.71,34.0,4.67,4.43,16.81,140.51,20.14,32.5,2596.0,2533.45,0.44,3037,9500,1.0
2181,83,14,2014,131293.743,127343.743,53.34,-2.93,-0.65,-2.68,27.58,0.0,43.71,9.39,21.0,8.49,8.0,-2.75,0.653,-2.14,1.59,1.59,0.66,1018.75,58.25,45.63,2.84,3.14,12.14,13.68,11.2,19.3,2501.0,2461.45,0.72,2841,9500,1.0
2182,83,15,2015,168817.527,162802.527,69.66,-1.45,0.2,-1.19,34.77,0.0,47.68,12.72,25.5,12.3,9.0,-2.64,0.618,2.99,1.87,1.87,1.12,3026.0,76.38,50.06,1.54,1.72,12.22,19.44,19.34,18.2,2446.0,2423.45,0.93,2758,11300,1.0
2183,83,16,2016,195587.981,208248.981,82.7,-9.38,-9.53,-11.47,39.45,0.0,40.84,0.0,24.17,4.79,5.0,-2.15,1.012,17.7,1.78,1.78,1.11,22.86,83.36,67.77,2.41,3.66,10.6,-3.88,-4.12,14.38,2392.0,2365.03,1.14,2694,11300,1.0
2184,83,17,2017,241634.197,252089.197,105.24,-9.49,-9.46,-11.52,45.63,81.23,46.63,0.0,27.59,5.34,7.0,-2.67,0.589,-4.93,1.9,1.9,1.34,21.6,106.21,75.43,2.92,2.85,22.68,12.9,43.39,13.4,2300.301,2296.03,1.13,2574,11300,1.0
2185,83,18,2018,331616.351,342007.351,150.09,-10.64,-10.17,-12.71,55.67,97.28,68.86,0.0,33.81,6.94,7.0,-2.55,0.573,0.64,1.61,1.61,1.04,22.16,150.09,105.31,3.77,2.17,15.45,57.86,13.42,14.97,2237.586,2209.45,0.98,2458,17000,1.0
2186,83,19,2019,376363.04,386480.04,172.01,-11.8,-10.23,-13.77,67.85,125.79,94.16,0.0,41.15,7.36,8.0,-2.01,0.568,-0.16,1.56,1.56,0.9,28.89,185.74,121.73,0.97,2.29,14.28,20.36,17.43,17.43,2189.301,2188.03,0.8,2254,19500,1.0
2187,83,20,2020,424026.387,433141.387,199.97,-11.63,-10.45,-13.46,72.64,124.93,132.74,0.0,46.84,6.98,4.0,-2.86,0.554,-1.24,1.91,1.91,1.38,27.31,216.48,135.74,3.09,1.91,-2.83,-8.08,-4.16,16.07,2139.0,2120.45,0.9,338,20500,1.0
2188,83,21,2021,477359.933,482904.933,222.75,-12.5,-9.7,-13.25,83.47,150.31,77.36,0.0,52.66,7.7,7.0,-2.42,0.495,-3.33,1.75,1.75,1.18,30.81,250.93,180.87,-1.06,1.82,12.11,15.13,17.15,13.09,1691.0,2143.03,0.99,2008,21500,1.0
2189,83,22,2022,375299.837,381551.837,177.65,-14.86,-10.43,-15.25,94.59,197.66,75.1,0.0,63.73,5.97,8.0,-2.61,0.477,0.46,1.45,1.45,0.89,36.58,235.42,177.65,1.42,3.09,24.55,24.33,15.15,10.0,1651.0,2112.58,0.95,1946,26500,1.0
2190,83,23,2023,475667.58,476002.58,230.01,-15.3,-8.82,-14.47,115.17,244.04,97.85,0.0,74.31,7.08,8.0,-2.53,0.457,-1.63,1.45,1.45,0.87,34.05,248.11,178.24,2.11,2.54,14.13,18.29,18.64,11.17,1618.0,2068.03,1.03,1803,26500,1.0
2191,85,94,1994,7117.383,17007.583,6.09,-37.78,0.0,-36.97,2.79,0.0,0.0,5.19,-5.81,,6.0,-2.21,0.294,-0.1,,,,,7.16,5.22,-4.26,0.97,26.57,55.0,,,1317.895,1168.7,1.62,0,35000,1.0
2192,85,95,1995,7221.627,20745.827,5.84,-41.6,0.0,-40.56,7.41,0.0,6.45,5.84,-11.3,,6.0,-2.37,0.332,4.35,,,,,7.0,5.28,-5.81,5.99,19.0,29.68,,,1260.4,1236.58,1.31,0,35000,1.0
2193,85,96,1996,11641.08,29200.88,8.25,-43.85,0.0,-41.46,3.85,0.0,7.29,7.09,-14.93,,5.0,-1.39,0.38,5.5,,,,,8.66,5.72,-14.11,1.45,9.82,12.77,,,1316.259,1411.04,1.36,0,35000,1.0
2194,85,97,1997,16045.933,29518.233,10.88,-45.25,0.0,-43.19,10.37,0.0,7.02,7.19,-9.86,,7.0,-1.82,0.268,-15.76,,,,,11.69,7.75,-4.52,17.86,131.78,0.0,,,1460.526,1474.81,1.33,0,53369,1.0
2195,85,98,1998,29404.111,48801.111,19.38,-100.73,0.0,-101.03,21.11,0.0,13.11,9.69,-12.74,,5.0,-1.16,0.483,-2.21,,,,,19.44,10.81,-2.88,7.68,6.75,8.82,,,1498.626,1517.24,1.25,0,57036,1.0
2196,85,99,1999,65663.756,89786.756,19.97,-51.39,0.0,-51.53,5.71,0.0,10.26,6.55,-7.16,,2.0,-2.31,0.239,6.99,,,,,21.72,14.88,-116.72,0.13,-50.12,-20.95,,,3243.0,3288.12,1.19,0,92178,1.0
2197,85,0,2000,65789.814,111470.814,20.22,-62.41,0.0,-62.49,15.07,10.23,19.54,9.74,-11.35,,7.0,-2.4,0.342,4.84,,,,,24.53,16.38,1.05,2.74,10.93,95.73,,,3428.448,3253.7,1.15,0,92178,1.0
2198,85,1,2001,95471.434,140730.434,27.84,-66.77,0.0,-66.84,17.07,11.4,13.97,8.98,-10.83,,3.0,-2.23,0.297,7.06,,,,,27.88,16.09,-5.4,2.95,9.49,1.31,,,3411.915,3429.29,0.85,0,92178,1.0
2199,85,2,2002,73720.123,133128.123,21.74,-77.67,0.0,-77.69,13.72,13.08,17.78,10.42,-16.46,,3.0,-3.16,0.318,10.49,,,,,26.97,19.43,1.12,2.0,6.7,-15.09,,,3414.07,3390.99,0.43,0,119714,1.0
2200,85,3,2003,79035.226,144765.226,23.44,-89.18,0.0,-89.0,4.6,16.56,14.08,12.87,-18.04,,4.0,-2.04,0.311,9.27,,,,,26.61,21.32,0.57,1.84,20.78,60.41,,,3402.2,3371.81,0.33,0,127500,1.0
2201,85,4,2004,100494.15,172474.15,29.59,-99.17,0.0,-98.95,20.44,21.67,17.65,14.01,-19.22,,6.0,-3.07,0.304,9.8,,,,,29.59,22.08,-0.72,0.61,13.8,15.51,,,3362.2,3396.22,0.28,0,119714,1.0
2202,85,5,2005,105335.714,188244.714,31.08,-111.26,0.0,-111.01,30.67,27.8,19.41,15.83,-1.57,,4.0,-2.57,0.311,9.34,,,,,31.63,27.4,0.21,0.87,3.53,12.33,,,3384.4,3389.18,0.33,0,145500,1.0
2203,85,6,2006,105419.441,173973.441,31.42,-114.41,0.0,-111.4,16.74,31.91,22.77,15.91,-0.13,,4.0,1.93,0.255,9.77,,,,,32.17,28.89,1.0,1.7,9.85,9.76,,,3372.5,3355.17,0.54,0,153500,1.0
2204,85,7,2007,120091.454,193714.454,35.56,-112.08,0.0,-109.96,32.98,35.08,25.62,16.31,-33.05,,5.0,-2.83,0.247,-0.62,,,,,36.81,30.52,-0.66,0.17,7.78,9.78,,,3368.3,3377.15,0.25,0,158000,1.0
2205,85,8,2008,99539.449,215052.449,30.19,-133.48,0.0,-130.46,38.1,39.21,23.61,16.16,-49.83,,5.0,-2.22,0.338,13.23,,,,,37.47,29.49,2.37,5.57,11.48,-3.64,,,3348.5,3297.1,0.56,91462,159800,1.0
