,enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow,net_interest_margin_(bank_only)_%
1894,71,2000,7.438,2.4,3.126,7.438,3.126,15.24,6.65,21.74,1069.0,2.78,6.33,0.0,27.409,5.5,3.794,11.974,-2.186,0.736,0.42,0.309,0.568,22.583,-0.02,0.824,0.212,0.0,47.94,29.4,-18.54,0.0,12.42,0.73,0.058,0.108,1.971,1.253,
1895,71,2001,9.251,4.21,3.869,9.251,3.869,16.6,6.67,15.45,-223.15,3.09,5.43,0.0,18.963,6.019,5.137,11.993,1.726,0.744,0.416,0.309,0.573,14.279,1.28,0.753,0.178,35.34,46.29,29.75,18.8,10.33,12.27,0.81,0.066,0.091,1.519,0.841,
1896,71,2002,7.394,3.85,2.926,7.394,2.926,21.84,8.66,4.17,2.9,4.07,5.11,0.0,20.837,7.639,3.888,13.295,-0.112,0.923,0.376,0.347,0.609,15.685,4.65,0.753,0.139,36.42,45.74,31.02,21.7,10.02,11.77,0.79,0.067,0.108,1.416,1.01,
1897,71,2003,10.877,8.24,3.96,10.877,3.96,25.68,10.29,13.18,3878.93,4.97,1.81,0.0,20.407,8.203,4.844,13.819,3.064,1.019,0.353,0.36,0.631,16.684,-0.14,0.818,0.14,33.16,41.99,28.27,19.44,11.01,12.91,0.8,0.062,0.104,1.266,0.772,
1898,71,2004,15.857,9.5,5.757,15.857,5.757,33.05,12.65,26.41,-137.03,6.3,3.15,0.0,19.799,9.638,6.719,15.247,4.594,0.925,0.371,0.343,0.609,16.963,-1.13,0.857,0.122,30.33,40.82,26.53,16.04,12.03,13.76,0.8,0.058,0.086,0.893,0.652,
1899,71,2005,13.862,9.83,5.149,13.862,5.149,30.58,11.16,19.41,-16.4,5.62,3.27,0.0,19.844,9.014,6.314,14.392,2.413,0.945,0.372,0.351,0.608,16.181,0.58,0.815,0.144,30.37,42.93,28.81,16.25,12.02,12.67,0.8,0.063,0.104,1.15,0.811,
1900,71,2006,13.321,6.8,4.923,13.321,4.923,27.83,10.27,22.58,4.67,4.99,4.16,0.0,19.451,8.929,6.523,14.687,-1.216,0.985,0.368,0.362,0.612,14.681,1.58,0.755,0.245,32.75,44.68,33.08,21.15,11.15,11.03,0.81,0.073,0.132,1.475,1.102,
1901,71,2007,14.654,7.22,5.354,14.654,5.354,29.54,11.31,19.96,2.55,5.24,5.4,0.0,19.708,9.348,6.865,15.122,1.68,1.025,0.363,0.372,0.617,15.369,1.14,0.78,0.226,30.57,40.87,32.57,22.27,11.94,11.21,0.8,0.072,0.118,1.267,0.876,
1902,71,2008,15.588,11.55,5.684,15.589,5.684,33.7,12.93,10.26,-2.1,5.46,4.15,0.41,18.14,8.636,6.535,15.118,0.893,1.029,0.366,0.376,0.614,15.778,0.52,0.87,0.265,26.24,34.88,28.63,19.99,13.91,12.75,0.82,0.064,0.104,1.21,0.921,
1903,71,2009,-4.048,-4.17,-1.442,-4.048,-1.442,-6.85,-2.67,-49.97,73.86,-1.98,2.43,0.38,10.101,-2.246,-2.128,4.782,-4.131,1.254,0.346,0.434,0.635,6.846,1.04,0.678,,30.0,34.1,31.96,27.86,12.17,11.42,0.9,0.079,0.113,0.0,1.574,
1904,71,2010,2.128,1.93,0.731,2.128,0.731,4.79,1.77,-40.36,-47.56,0.43,2.85,0.28,11.963,0.778,1.105,9.179,5.915,1.208,0.341,0.412,0.64,7.915,0.91,0.662,1.123,30.6,34.58,30.36,26.38,11.93,12.02,0.88,0.073,0.076,9.745,0.562,
1905,71,2011,4.153,4.19,1.429,4.153,1.429,7.63,3.23,-55.2,18.5,0.91,2.86,0.25,12.522,2.465,2.149,9.309,1.752,1.2,0.347,0.416,0.634,8.326,1.15,0.665,0.441,69.98,35.85,28.39,62.52,5.22,12.86,0.87,0.068,0.089,3.612,0.836,
1906,71,2012,2.702,2.53,0.933,2.702,0.933,4.81,2.39,-154.63,-40.58,0.56,4.19,0.19,11.812,1.914,1.526,8.199,-0.429,1.138,0.344,0.392,0.639,7.224,1.33,0.612,0.579,115.46,41.88,32.73,106.31,3.16,11.15,0.88,0.079,0.082,4.308,1.055,
1907,71,2013,7.928,6.24,2.722,7.928,2.722,13.21,6.45,336.77,15.84,2.74,4.43,0.16,15.515,5.987,4.361,11.474,2.163,1.163,0.342,0.398,0.64,9.683,1.11,0.624,0.284,116.76,45.93,35.05,105.88,3.13,10.41,0.84,0.081,0.089,1.495,0.805,
1908,71,2014,13.217,10.41,4.572,13.217,4.572,20.93,9.63,59.89,15.35,4.75,3.97,0.12,19.036,8.922,7.096,14.446,3.765,1.128,0.349,0.394,0.633,12.265,1.23,0.644,0.281,108.83,39.44,32.88,102.27,3.35,11.1,0.81,0.073,0.104,1.169,0.735,
1909,71,2015,12.856,8.14,4.505,12.856,4.505,20.79,9.29,36.74,6.39,4.73,4.01,0.12,19.802,10.1,7.98,15.88,1.205,1.13,0.352,0.398,0.63,11.179,1.06,0.565,0.284,116.57,41.9,36.49,111.16,3.13,10.0,0.8,0.08,0.123,1.221,0.911,
1910,71,2016,14.234,13.06,5.017,14.234,5.017,21.82,9.95,30.78,-9.33,5.28,2.92,0.2,20.412,10.048,8.142,16.353,1.414,1.092,0.353,0.386,0.629,12.576,1.97,0.616,0.286,101.34,37.55,32.83,96.62,3.6,11.12,0.8,0.072,0.143,1.422,0.91,
1911,71,2017,10.69,10.28,3.808,10.69,3.808,15.86,7.09,9.76,-23.4,3.55,3.79,0.16,17.621,7.227,6.635,13.893,0.098,1.094,0.359,0.393,0.627,10.113,0.7,0.574,0.337,107.29,39.78,35.72,103.23,3.4,10.22,0.82,0.081,0.128,1.776,0.992,
1912,71,2018,14.176,13.25,5.191,14.176,5.191,19.95,8.54,8.1,36.37,4.75,3.39,0.15,18.688,8.169,8.489,14.915,2.125,1.033,0.372,0.385,0.614,11.427,2.05,0.611,0.264,101.72,38.17,36.54,100.09,3.59,9.99,0.81,0.081,0.122,1.5,0.852,
1913,71,2019,9.523,10.24,3.548,9.747,3.578,15.95,6.71,-1.67,-0.87,3.82,2.88,0.14,18.011,8.164,6.229,13.584,0.092,1.057,0.373,0.394,0.613,10.258,1.8,0.57,0.138,108.91,39.66,39.71,108.96,3.35,9.19,0.82,0.089,0.124,1.515,0.993,
1914,71,2020,10.205,11.73,3.852,10.71,3.922,19.75,8.14,2.31,-7.34,3.86,2.19,0.21,18.017,8.033,6.818,14.841,-4.514,1.035,0.382,0.395,0.605,10.18,0.52,0.565,0.306,106.99,36.86,38.61,108.74,3.41,9.45,0.82,0.087,0.125,1.562,1.562,
1915,71,2021,10.155,10.05,3.846,10.666,3.917,19.85,7.73,8.28,-1.98,3.3,2.25,0.18,17.757,8.076,8.25,16.973,-3.824,1.096,0.376,0.412,0.61,8.278,2.13,0.466,0.315,119.87,43.47,44.41,120.81,3.04,8.22,0.82,0.1,0.138,1.714,1.382,
1916,71,2022,11.009,9.83,4.203,11.545,4.279,24.37,8.9,5.8,12.16,3.62,2.1,0.12,19.03,9.547,9.083,18.626,-0.343,1.01,0.388,0.391,0.599,8.807,0.83,0.463,0.266,113.58,53.97,50.08,109.69,3.21,7.29,0.81,0.111,0.122,1.279,1.029,
1917,71,2023,8.464,9.3,3.255,8.861,3.312,20.58,7.28,3.13,-5.5,2.81,1.93,0.16,16.991,7.334,6.598,15.492,-2.021,1.037,0.381,0.395,0.606,8.384,1.64,0.493,0.35,107.63,58.14,50.67,100.16,3.39,7.2,0.83,0.115,0.1,1.36,1.254,
1918,74,2008,0.0,,-224.351,0.0,-224.351,-650.5,,0.0,0.0,-160.27,0.0,0.0,87.671,-109497.26,-107064.384,-102947.945,-86672.603,-0.001,-3.383,0.003,4.383,0.184,0.0,0.002,,295.0,217742.78,85491.11,-131956.67,1.24,0.0,0.12,28.877,134.274,0.0,0.0,
1919,74,2009,0.0,,-191.324,0.0,-191.324,-512.73,,0.0,0.0,-118.35,0.0,13.42,-7.74,-532.519,-561.539,-507.265,-427.635,-0.279,-3.863,1.078,4.863,-2.637,0.0,0.341,,41.83,224.67,215.53,32.69,8.73,1.69,1.08,0.636,0.721,0.0,0.0,
1920,74,2010,0.0,,-61.211,0.0,-61.211,-251.29,-289.83,0.0,0.0,-72.72,13.14,8.9,8.518,-46.36,-49.793,-41.309,-82.818,-0.004,-1.944,0.008,2.944,10.471,0.0,1.229,,11.1,52.16,71.06,30.0,32.89,5.14,0.91,0.178,0.106,0.0,0.0,
1921,74,2011,0.0,0.0,-59.759,0.0,-59.759,-155.35,-82.03,0.0,-51.89,-97.01,9.19,2.69,26.323,-125.778,-132.194,-122.096,-199.779,0.351,0.536,0.188,0.464,11.9,7.7,0.452,,15.94,93.44,145.14,67.64,22.9,2.51,0.74,0.293,0.903,0.0,0.0,
1922,74,2012,-118.031,-8.87,-46.276,-122.141,-46.895,-104.95,-61.72,0.0,-52.34,-73.37,7.48,0.02,30.158,-123.132,-124.564,-116.019,-152.887,1.25,0.314,0.393,0.686,11.204,-0.91,0.372,,14.52,108.87,121.88,27.53,25.14,2.99,0.7,0.233,0.902,0.0,0.0,
1923,74,2013,-227.222,-7.35,-43.358,-247.656,-44.052,-90.74,-72.15,0.0,-41.69,-64.18,7.05,0.07,7.276,-95.409,-95.876,-88.807,-121.727,3.742,0.112,0.419,0.888,3.29,0.84,0.452,,16.07,171.23,151.73,-3.43,22.72,2.41,0.93,0.385,0.579,0.0,0.0,
1924,74,2014,-18.695,-0.67,-4.192,-19.038,-4.209,-4.57,-3.32,1.55,52.52,-5.77,10.11,6.14,22.66,-3.044,-3.676,3.357,0.029,0.91,0.276,0.251,0.724,25.842,0.92,1.14,,6.88,71.18,71.36,7.06,53.02,5.12,0.77,0.151,0.131,0.0,0.998,
1925,74,2015,-37.248,-1.22,-7.13,-37.248,-7.13,-9.89,-6.72,-25.32,-5.64,-7.52,10.52,6.52,27.566,-5.837,-9.194,1.506,-32.117,2.729,0.156,0.427,0.844,21.38,0.75,0.776,,15.73,85.23,101.94,32.44,23.2,3.58,0.72,0.202,0.303,0.0,0.0,
1926,74,2016,-89.071,-3.06,-12.788,-89.646,-12.8,-19.43,-16.85,27.21,-17.54,-13.89,5.59,4.41,22.825,-17.712,-21.964,-8.26,-53.37,2.674,0.134,0.359,0.866,13.289,0.62,0.582,,17.84,99.01,130.42,49.25,20.46,2.8,0.77,0.276,0.404,0.0,0.0,
1927,74,2017,-23.127,-3.19,-4.392,-24.778,-4.449,-5.41,-4.96,6.27,0.13,-5.31,9.08,3.46,22.846,-9.533,-9.641,5.708,-22.347,1.807,0.21,0.379,0.739,10.408,1.07,0.456,,17.42,93.82,113.04,36.64,20.96,3.23,0.77,0.239,0.206,0.0,0.0,
1928,74,2018,-43.648,-3.52,-7.646,-47.899,-7.767,-9.78,-9.19,42.14,-14.36,-7.33,5.91,4.55,18.905,-13.879,-16.685,-0.867,-35.224,2.863,0.148,0.423,0.803,8.663,0.66,0.458,,15.75,81.35,82.89,17.29,23.18,4.4,0.81,0.184,0.347,0.0,0.0,
1929,74,2019,-21.309,-1.83,-3.343,-23.27,-3.388,-1.7,-1.68,11.05,188.2,-1.02,6.16,5.11,18.834,-1.179,-4.548,7.264,-1.03,2.809,0.166,0.465,0.788,13.844,0.63,0.735,,12.45,60.72,56.33,8.06,29.31,6.48,0.81,0.125,0.108,0.0,1.105,
1930,74,2020,-14.938,-1.31,-2.692,-16.182,-2.73,0.1,0.09,-5.35,306.2,0.35,4.97,4.82,16.555,0.326,-3.507,8.845,3.939,2.207,0.193,0.426,0.764,12.706,0.13,0.767,,16.88,63.86,59.31,12.33,21.63,6.15,0.83,0.136,0.058,17.963,0.598,
1931,74,2021,4.999,0.16,1.668,5.19,1.689,8.73,6.18,-32.8,39.15,5.19,13.97,5.37,21.024,6.323,2.286,13.394,8.565,0.597,0.426,0.255,0.546,15.337,-0.02,0.73,0.0,18.58,71.97,56.08,2.69,19.65,6.51,0.79,0.121,0.103,1.626,0.546,
1932,74,2022,21.078,0.58,9.668,22.018,9.861,24.62,16.72,735.26,46.08,16.36,16.38,3.35,25.279,12.069,10.263,17.883,6.471,0.294,0.486,0.143,0.492,23.812,2.68,0.942,0.0,12.88,72.95,44.73,-15.34,28.34,8.16,0.75,0.092,0.149,1.234,0.697,
1933,74,2023,33.603,3.85,17.42,34.672,17.703,41.03,28.37,84.71,100.04,29.25,18.42,2.61,25.598,16.98,15.447,21.675,9.271,0.129,0.543,0.07,0.443,28.868,1.14,1.128,0.0,10.9,76.12,55.99,-9.23,33.49,6.52,0.74,0.114,0.088,0.519,0.487,
1934,75,1998,25.874,3.73,14.414,25.874,14.414,18.55,13.66,0.0,0.0,18.95,0.0,0.0,48.001,33.985,40.887,56.21,-17.5,0.292,0.557,0.163,0.356,16.922,0.0,0.353,0.0,77.29,211.51,77.92,-56.3,4.72,4.68,0.52,0.111,0.638,1.877,1.378,
1935,75,1999,19.995,3.02,11.566,19.995,11.566,15.04,11.45,0.0,-6.17,14.54,0.0,0.0,38.362,27.379,30.426,57.715,-5.203,0.375,0.597,0.224,0.334,14.582,1.49,0.38,0.0,60.62,90.45,52.44,22.61,6.02,6.96,0.62,0.089,0.687,2.51,1.082,
1936,75,2000,20.053,1.4,12.62,20.053,12.62,17.44,13.18,0.0,12.45,15.83,0.0,0.0,39.405,29.186,30.833,62.208,-8.069,0.313,0.648,0.203,0.32,16.128,0.75,0.409,0.0,50.08,21.3,43.67,72.45,7.29,8.36,0.61,0.072,0.674,2.311,1.136,
1937,75,2001,30.887,5.75,21.087,30.887,21.087,29.52,22.6,0.0,32.53,24.09,10.55,0.0,46.039,36.881,39.174,61.819,-6.227,0.215,0.706,0.152,0.293,24.782,0.79,0.538,0.0,46.47,24.29,41.16,63.34,7.86,8.87,0.54,0.061,0.624,1.693,1.111,
1938,75,2002,5.255,0.69,3.718,5.255,3.718,2.94,2.31,-1.84,-179.84,3.38,10.72,0.0,23.335,6.115,11.123,43.652,2.814,0.16,0.709,0.113,0.265,7.8,0.74,0.334,0.0,69.81,19.48,44.51,94.84,5.23,8.2,0.77,0.093,0.522,8.54,0.949,
1939,75,2003,7.532,2.34,5.524,7.668,5.597,12.07,8.99,0.3,-82.81,7.57,10.06,0.0,32.221,19.448,13.308,59.499,26.658,0.158,0.758,0.12,0.242,13.376,-0.06,0.415,0.0,41.31,11.42,36.81,66.7,8.84,9.91,0.68,0.068,0.34,1.75,0.561,
1940,75,2004,15.247,3.55,11.947,15.721,12.236,21.49,14.24,7.26,-33.25,16.03,10.64,0.0,36.88,25.251,23.274,59.316,57.155,0.134,0.808,0.109,0.192,18.931,2.09,0.513,0.0,37.1,16.34,32.98,53.74,9.84,11.07,0.63,0.057,0.0,0.0,0.0,
1941,75,2005,26.041,8.19,20.907,26.616,21.276,36.68,22.41,7.02,48.57,28.61,10.5,0.0,45.03,34.4,35.888,61.553,28.014,0.081,0.799,0.065,0.201,26.232,1.22,0.583,0.122,36.01,17.21,34.85,53.65,10.14,10.47,0.55,0.052,0.315,0.917,0.53,
1942,75,2006,21.815,5.98,18.072,22.161,18.309,33.23,19.47,33.25,-51.86,24.78,9.2,0.0,44.343,34.126,35.104,62.551,28.936,0.047,0.858,0.041,0.141,22.829,-0.14,0.515,0.547,44.84,20.84,41.6,65.6,8.14,8.77,0.56,0.063,0.3,0.878,0.509,
1943,75,2007,28.744,6.99,23.027,29.354,23.417,48.62,26.55,42.16,61.67,31.76,10.29,0.0,49.081,40.086,40.014,63.313,39.778,0.046,0.753,0.035,0.246,28.245,0.8,0.575,0.514,21.93,20.23,42.27,43.97,16.65,8.64,0.51,0.059,0.248,0.619,0.384,
1944,75,2008,23.414,6.89,18.778,24.095,19.213,41.5,22.26,23.27,46.7,26.13,8.44,0.0,44.125,34.637,33.843,59.393,30.918,0.031,0.853,0.027,0.14,24.483,1.39,0.555,0.751,24.61,20.48,44.4,48.53,14.83,8.22,0.56,0.068,0.26,0.752,0.457,
1945,75,2009,20.506,7.27,17.487,21.099,17.916,41.64,21.63,-5.41,13.13,27.24,5.56,3.07,42.547,31.347,29.996,58.11,48.707,0.051,0.852,0.044,0.141,24.804,-11.64,0.583,0.638,23.72,16.59,37.47,44.6,15.39,9.74,0.57,0.059,0.178,0.567,0.267,
1946,75,2010,18.618,4.82,15.676,19.121,16.031,37.54,19.1,-2.45,-28.67,26.57,7.77,2.56,43.73,31.095,30.167,59.737,24.407,0.014,0.832,0.011,0.161,22.724,-1.0,0.52,0.702,27.52,49.6,38.8,16.72,13.26,9.41,0.56,0.06,0.297,0.955,0.549,
1947,75,2011,31.281,9.25,25.442,32.001,25.916,53.16,31.79,18.94,39.71,36.82,7.53,1.97,49.353,37.941,38.52,61.617,10.138,0.064,0.799,0.051,0.195,32.597,1.01,0.66,0.402,39.96,42.12,41.05,38.89,9.13,8.89,0.51,0.057,0.446,1.174,0.815,
1948,75,2012,22.262,6.87,17.812,22.69,18.085,33.0,23.19,18.84,-22.05,23.58,6.45,1.42,45.449,33.151,31.428,59.356,7.875,0.082,0.802,0.065,0.195,25.758,1.15,0.567,0.58,41.42,45.69,41.98,37.71,8.81,8.7,0.55,0.063,0.501,1.511,0.864,
1949,75,2013,24.33,6.7,18.655,24.734,18.891,33.57,25.52,31.97,17.19,23.78,5.59,1.23,48.178,35.839,31.473,61.973,7.31,0.164,0.74,0.122,0.258,28.556,0.73,0.593,0.473,36.66,71.97,42.87,7.56,9.96,8.51,0.52,0.061,0.489,1.365,0.87,
1950,75,2014,23.564,7.32,16.378,23.912,16.545,30.69,23.25,27.99,11.09,20.77,6.29,1.53,47.129,35.179,30.817,62.779,9.554,0.273,0.66,0.18,0.339,25.048,0.8,0.531,0.433,39.98,95.51,44.06,-11.47,9.13,8.28,0.53,0.064,0.486,1.382,0.836,
1951,75,2015,26.744,7.51,17.992,27.109,18.157,36.91,25.58,18.5,733.04,25.73,5.93,1.32,49.516,38.912,33.336,66.274,16.927,0.245,0.684,0.168,0.316,26.724,0.96,0.54,0.307,45.53,75.38,50.18,20.33,8.02,7.27,0.5,0.069,0.383,0.985,0.694,
1952,75,2016,26.764,8.26,18.806,27.102,18.972,41.38,25.76,21.05,53.08,27.82,7.46,1.29,48.653,38.142,35.904,68.307,31.781,0.194,0.72,0.14,0.279,25.484,1.21,0.524,0.0,44.37,40.32,57.49,61.54,8.23,6.35,0.51,0.081,0.31,0.814,0.494,
1953,75,2017,26.282,7.49,18.935,26.58,19.089,42.52,26.65,18.27,22.9,29.72,8.43,1.51,50.093,39.868,34.994,64.675,21.81,0.155,0.72,0.112,0.279,27.104,0.94,0.541,0.477,40.69,51.2,44.02,33.51,8.97,8.29,0.5,0.06,0.351,0.881,0.617,
1954,75,2018,24.947,6.06,18.364,25.2,18.501,40.02,26.24,17.61,13.53,27.8,8.95,1.62,50.625,39.558,35.296,67.486,25.519,0.143,0.75,0.107,0.25,26.339,1.54,0.52,0.53,45.13,63.4,45.17,26.9,8.09,8.08,0.49,0.061,0.344,0.869,0.574,
1955,75,2019,22.723,6.4,17.552,22.95,17.687,37.02,23.69,10.71,-25.83,26.79,11.14,1.52,48.273,37.196,35.201,67.206,24.363,0.109,0.794,0.086,0.205,24.071,-1.88,0.499,0.587,44.23,55.62,61.29,49.9,8.25,5.96,0.52,0.087,0.313,0.841,0.562,
1956,75,2020,21.809,3.86,16.389,22.063,16.532,32.44,23.33,6.64,-2.64,23.49,10.76,1.77,46.048,34.832,33.08,63.552,13.588,0.118,0.713,0.084,0.287,22.814,0.88,0.495,0.907,0.0,80.43,58.31,-22.12,0.0,6.26,0.54,0.086,0.439,1.26,0.764,
1957,75,2021,30.594,3.52,20.969,31.012,21.165,41.04,31.88,29.34,96.48,30.0,8.91,0.76,53.099,42.321,38.136,68.587,22.84,0.2,0.665,0.133,0.335,29.196,1.0,0.55,0.514,39.65,105.81,62.38,-3.78,9.21,5.85,0.47,0.08,0.386,0.912,0.628,
1958,75,2022,29.959,3.72,18.392,30.359,18.543,37.49,26.41,31.96,17.31,28.76,8.58,0.97,51.627,40.946,37.316,68.718,16.626,0.349,0.577,0.201,0.422,25.446,1.08,0.493,0.464,32.91,91.89,78.01,19.03,11.09,4.68,0.48,0.103,0.534,1.305,0.763,
1959,75,2023,37.63,9.22,21.871,38.031,22.006,46.66,31.86,44.12,54.12,35.36,11.14,1.39,59.559,49.529,43.859,70.369,23.012,0.299,0.585,0.175,0.412,29.701,0.95,0.499,0.287,0.0,96.0,86.6,-9.4,0.0,4.21,0.4,0.096,0.481,0.972,0.677,
1960,76,1994,5.816,4.34,2.309,7.104,2.488,14.35,6.91,0.0,-15.88,4.22,0.0,0.0,8.891,4.608,2.189,8.892,1.782,0.668,0.395,0.264,0.588,9.382,-4.9,1.055,0.332,0.0,41.8,37.7,-4.1,0.0,9.68,0.91,0.094,0.077,1.672,0.812,
1961,76,1995,6.681,4.95,2.642,8.016,2.829,14.8,7.12,0.0,-31.86,4.51,0.0,0.0,9.531,4.676,2.475,9.531,0.853,0.658,0.396,0.26,0.586,10.174,-0.24,1.067,0.335,0.0,39.55,33.22,-6.33,0.0,10.99,0.9,0.082,0.072,1.544,0.894,
1962,76,1996,4.374,2.98,1.711,5.178,1.822,14.08,7.04,0.0,48.9,3.57,0.0,0.0,10.766,4.697,1.655,10.766,-0.283,0.73,0.387,0.283,0.596,11.129,-0.42,1.034,0.438,0.0,43.94,34.04,-9.9,0.0,10.72,0.89,0.083,0.092,1.953,1.032,
1963,76,1997,9.614,5.72,3.701,11.344,3.932,17.36,9.0,18.29,16.75,5.63,0.0,0.0,9.667,5.156,3.197,9.667,-0.525,0.726,0.383,0.278,0.603,11.191,3.81,1.158,0.361,0.0,39.36,31.33,-8.03,0.0,11.65,0.9,0.078,0.093,1.799,1.06,
1964,76,1998,10.989,4.54,4.537,12.873,4.828,21.0,11.62,7.76,-33.31,6.62,0.0,0.0,11.589,6.841,3.983,11.589,-0.366,0.461,0.449,0.207,0.54,13.2,0.31,1.139,0.341,0.0,42.27,34.57,-7.7,0.0,10.56,0.88,0.084,0.087,1.269,1.044,
1965,76,1999,8.77,4.43,3.969,10.174,4.234,14.84,8.68,-4.95,-121.57,5.48,0.0,0.0,11.4,5.691,3.643,11.4,-1.358,0.471,0.456,0.215,0.534,12.422,0.26,1.09,0.54,0.0,41.86,33.22,-8.64,0.0,10.99,0.89,0.081,0.117,2.064,1.131,
1966,76,2000,7.502,2.21,2.818,8.512,2.95,9.85,7.26,37.63,-16.08,3.86,0.0,0.0,12.256,6.385,3.604,12.256,-0.785,0.659,0.349,0.23,0.633,9.584,-0.04,0.782,0.461,115.36,59.79,49.44,105.01,3.16,7.38,0.88,0.119,0.088,1.383,1.097,
1967,76,2001,22.025,6.67,7.911,24.464,8.205,31.08,23.43,17.39,-3.66,10.19,9.6,0.0,16.648,12.407,6.027,17.261,5.935,0.48,0.369,0.177,0.622,21.854,-2.07,1.313,0.229,45.55,38.14,34.07,41.48,8.01,10.71,0.83,0.078,0.058,0.464,0.492,
1968,76,2002,22.468,7.37,8.447,24.746,8.75,-0.54,-0.39,25.47,120.16,-0.21,9.46,0.0,16.672,-0.24,7.272,4.878,4.545,0.434,0.383,0.166,0.607,19.366,0.19,1.162,0.26,49.58,42.58,34.43,41.43,7.36,10.6,0.83,0.079,0.071,0.0,0.611,
1969,76,2003,19.497,7.19,7.403,21.418,7.663,24.54,17.89,18.01,142.0,9.07,6.46,0.0,15.524,9.875,5.794,15.961,3.964,0.474,0.377,0.179,0.615,19.834,0.51,1.278,0.317,43.68,39.51,25.57,29.74,8.36,14.28,0.84,0.059,0.068,0.686,0.631,
1970,76,2004,24.537,8.26,9.29,26.537,9.562,34.6,23.85,18.58,-321.8,12.03,6.19,0.0,16.958,12.202,6.713,17.271,5.523,0.448,0.38,0.17,0.611,23.467,-0.11,1.384,0.25,40.61,39.6,24.32,25.33,8.99,15.01,0.83,0.055,0.064,0.525,0.537,
1971,76,2005,36.327,11.87,13.67,39.675,14.118,45.05,30.61,35.2,48.43,15.28,5.33,0.0,40.799,17.861,11.4,24.87,7.222,0.419,0.373,0.156,0.618,48.924,1.82,1.199,0.359,48.81,68.67,48.37,28.51,7.48,7.55,0.59,0.078,0.082,0.457,0.53,
1972,76,2006,31.963,10.65,12.086,35.689,12.582,54.7,35.6,22.44,18.96,15.35,6.53,6.87,39.951,20.407,10.485,26.426,4.973,0.424,0.383,0.162,0.609,46.052,0.13,1.153,0.294,55.58,77.26,60.45,38.77,6.57,6.04,0.6,0.099,0.076,0.37,0.603,
1973,76,2007,30.647,9.4,11.74,34.532,12.269,66.14,39.95,25.27,-12.18,15.61,8.17,8.54,37.196,18.25,8.869,24.802,4.636,0.485,0.383,0.186,0.609,49.237,0.21,1.324,0.299,48.13,65.27,50.66,33.52,7.58,7.2,0.63,0.087,0.075,0.409,0.617,
1974,76,2008,32.403,11.45,12.626,36.388,13.189,68.76,40.02,22.77,18.91,16.61,8.79,7.96,35.825,18.148,9.634,25.227,5.216,0.424,0.395,0.168,0.598,46.953,2.43,1.311,0.359,46.52,66.16,50.89,31.25,7.85,7.17,0.64,0.089,0.077,0.425,0.596,
1975,76,2009,22.069,12.19,8.928,24.696,9.33,55.86,31.2,4.29,-25.61,11.98,6.57,3.39,30.753,14.428,6.605,19.974,4.246,0.47,0.414,0.195,0.578,41.57,-0.14,1.352,0.483,40.21,55.66,39.66,24.21,9.08,9.2,0.69,0.075,0.074,0.513,0.635,
1976,76,2010,16.868,8.43,6.961,19.318,7.345,33.76,19.2,-4.89,-60.75,8.6,5.8,1.73,36.642,12.828,7.532,21.31,0.456,0.483,0.411,0.199,0.581,33.864,0.24,0.924,0.657,49.75,76.48,59.62,32.89,7.34,6.12,0.63,0.103,0.106,0.824,0.959,
1977,76,2011,18.066,11.58,7.515,19.685,7.781,33.96,21.1,-3.08,18.67,9.26,5.52,1.61,27.49,13.013,7.525,21.795,3.332,0.504,0.42,0.212,0.574,27.452,0.85,0.999,0.441,45.59,62.75,54.72,37.56,8.01,6.67,0.73,0.109,0.098,0.756,0.747,
1978,76,2012,19.093,13.74,7.911,19.617,8.0,37.32,24.59,-0.5,15.77,9.96,5.48,2.25,26.755,14.053,7.391,21.643,0.952,0.481,0.409,0.197,0.583,28.639,0.79,1.07,0.473,42.39,61.36,51.06,32.09,8.61,7.15,0.73,0.102,0.108,0.767,0.919,
1979,76,2013,15.103,11.53,6.231,15.52,6.301,29.72,20.1,-5.93,-19.26,7.74,5.33,2.01,25.084,11.571,5.827,19.176,1.402,0.467,0.416,0.194,0.577,26.823,1.56,1.069,0.426,39.99,59.48,48.3,28.81,9.13,7.56,0.75,0.099,0.109,0.944,0.886,
1980,76,2014,11.563,8.32,4.828,11.861,4.879,23.42,16.04,-2.27,-43.13,5.98,5.63,1.98,24.053,10.228,4.925,17.781,-0.542,0.457,0.419,0.191,0.568,23.579,1.25,0.98,0.505,39.04,62.03,47.49,24.5,9.35,7.69,0.76,0.099,0.13,1.276,1.043,
